year,title,china_title,Articles_URL
2008,Prepenetration Apparatus Assembly Precedes and Predicts the Colonization Patterns of Arbuscular Mycorrhizal Fungi within the Root Cortex of Both Medicago truncatula and Daucus carota,预成器组合预测截形苜蓿和山豆根皮层丛枝菌根真菌的定殖模式,http://www.plantcell.org/content/20/5/1407
2011,PrfB3: A Nuclear-Encoded Protein Recruited for Regulation of Transcript Stability in Arabidopsis Chloroplasts,PrfB3：调节拟南芥叶绿体转录稳定性的核编码蛋白,http://www.plantcell.org/content/23/7/2474
1992,Proaleurain vacuolar targeting is mediated by short contiguous peptide interactions.,原Aleurain空泡靶向是通过短的相邻肽相互作用介导的。,http://www.plantcell.org/content/4/3/307
2003,Proanthocyanidin-Accumulating Cells in Arabidopsis Testa: Regulation of Differentiation and Role in Seed Development,拟南芥种皮原花青素积累细胞的分化调控及其在种子发育中的作用,http://www.plantcell.org/content/15/11/2514
2012,Probing the Arabidopsis Flagellin Receptor: FLS2-FLS2 Association and the Contributions of Specific Domains to Signaling Function,拟南芥鞭毛蛋白受体FLS2-FLS2的关联及其特异结构域对信号功能的影响,http://www.plantcell.org/content/24/3/1096
1997,Probing the Plant Actin Cytoskeleton during Cytokinesis and Interphase by Profilin Microinjection.,用Profilin微量注射法研究植物肌动蛋白在胞质分裂和间期的细胞骨架。,http://www.plantcell.org/content/9/10/1815
2008,Probing the Role of Auxin in Wood Formation,生长素在木材形成中的作用探讨,http://www.plantcell.org/content/20/4/822
1995,Processing and secretion of a virally encoded antifungal toxin in transgenic tobacco plants: evidence for a Kex2p pathway in plants.,转基因烟草中病毒编码抗真菌毒素的加工和分泌：植物中Kex2p途径的证据。,http://www.plantcell.org/content/7/6/677
2004,"Processing of ATG8s, Ubiquitin-Like Proteins, and Their Deconjugation by ATG4s Are Essential for Plant Autophagy",ATG8s、泛素样蛋白的加工及其被ATG4s解结合是植物自噬的关键,http://www.plantcell.org/content/16/11/2967
1998,Processing of a Composite Large Subunit rRNA: Studies with Chlamydomonas Mutants Deficient in Maturation of the 23S-like rRNA,复合大亚基rRNA的制备：衣藻突变体缺乏23S样rRNA成熟的研究,http://www.plantcell.org/content/10/7/1193
2001,Production of 6-Methylsalicylic Acid by Expression of a Fungal Polyketide Synthase Activates Disease Resistance in Tobacco,真菌聚酮合酶表达诱导烟草抗病性的研究,http://www.plantcell.org/content/13/6/1401
2014,Production of Bioactive Diterpenoids in the Euphorbiaceae Depends on Evolutionarily Conserved Gene Clusters,大戟科生物活性二萜类化合物的产生依赖于进化保守的基因簇,http://www.plantcell.org/content/26/8/3286
1996,Production of Salicylic Acid Precursors Is a Major Function of Phenylalanine Ammonia-Lyase in the Resistance of Arabidopsis to Peronospora parasitica.,水杨酸前驱体的产生是苯丙氨酸解氨酶在拟南芥抗过敏症中的重要作用。,http://www.plantcell.org/content/8/2/203
2011,Production of Viable Gametes without Meiosis in Maize Deficient for an ARGONAUTE Protein,缺精蛋白玉米无减数分裂配子的产生,http://www.plantcell.org/content/23/2/443
1999,Production of an S RNase with Dual Specificity Suggests a Novel Hypothesis for the Generation of New S Alleles,双特异性S-RNase的产生为新S等位基因的产生提供了新的假设,http://www.plantcell.org/content/11/11/2087
1989,Production of cell wall-degrading enzymes by Aspergillus nidulans: a model system for fungal pathogenesis of plants.,巢曲霉菌产生细胞壁降解酶：植物真菌致病的模型系统。,http://www.plantcell.org/content/1/3/265
2015,Production of the Non-Protein Amino Acid β-Tyrosine in Rice,水稻非蛋白氨基酸β-酪氨酸的生产,http://www.plantcell.org/content/27/4/949
2007,Profilin Is Essential for Tip Growth in the Moss Physcomitrella patens,Profilin对藓类植物叶尖生长至关重要,http://www.plantcell.org/content/19/11/3705
2014,Profiling of Translatomes of in Vivo–Grown Pollen Tubes Reveals Genes with Roles in Micropylar Guidance during Pollination in Arabidopsis,拟南芥在体培养花粉管翻译体的分析揭示了在授粉过程中具有珠孔引导作用的基因,http://www.plantcell.org/content/26/2/602
2011,Programmed Cell Death Occurs Asymmetrically during Abscission in Tomato,番茄脱落过程中细胞程序性死亡发生不对称,http://www.plantcell.org/content/23/11/4146
2004,Programmed Cell Death Remodels Lace Plant Leaf Shape during Development,细胞程序性死亡重塑花边植物发育过程中的叶片形态,http://www.plantcell.org/content/16/1/60
2013,Progressive Transverse Microtubule Array Organization in Hormone-Induced Arabidopsis Hypocotyl Cells,激素诱导拟南芥下胚轴细胞进行性横微管排列,http://www.plantcell.org/content/25/2/662
2017,Proliferate at Your Own Risk: Ribosomal Stress and Regeneration,在你自己的风险下增殖：核糖体应激和再生,http://www.plantcell.org/content/29/10/2318
2001,Proliferating Cell Nuclear Antigen Transcription Is Repressed through an E2F Consensus Element and Activated by Geminivirus Infection in Mature Leaves,增殖细胞核抗原转录通过E2F一致性元件被抑制，并被成熟叶片中的双子病毒感染激活,http://www.plantcell.org/content/13/6/1437
2014,Proline responding1 Plays a Critical Role in Regulating General Protein Synthesis and the Cell Cycle in Maize,脯氨酸响应1在调节玉米一般蛋白质合成和细胞周期中起关键作用,http://www.plantcell.org/content/26/6/2582
1994,Promoter elements required for developmental expression of the maize Adh1 gene in transgenic rice.,玉米Adh1基因在转基因水稻中发育表达所需的启动子元件。,http://www.plantcell.org/content/6/6/799
1992,Promoter fusions to the Activator transposase gene cause distinct patterns of Dissociation excision in tobacco cotyledons.,启动子与转座果糖激活基因的融合导致烟草子叶离解切除的不同模式。,http://www.plantcell.org/content/4/5/573
1997,Promoter trap markers differentiate structural and positional components of polar development in Arabidopsis.,启动子陷阱标记可区分拟南芥极性发育的结构和位置成分。,http://www.plantcell.org/content/9/10/1713
2008,Promoter-Proximal Introns in Arabidopsis thaliana Are Enriched in Dispersed Signals that Elevate Gene Expression,拟南芥启动子近端内含子富含能提高基因表达的分散信号,http://www.plantcell.org/content/20/3/543
2010,Promoters of the Barley Germin-Like GER4 Gene Cluster Enable Strong Transgene Expression in Response to Pathogen Attack,大麦类发芽素GER4基因簇启动子在病原菌侵染下的强转基因表达,http://www.plantcell.org/content/22/3/937
1989,"Promoters of the rolA, B, and C genes of Agrobacterium rhizogenesare differentially regulated in transgenic plants.",根际农杆菌rolA、B、C基因的启动子在转基因植物中有差异调节。,http://www.plantcell.org/content/1/7/665
2019,Promoting Production: UPL3 Promoter Variation Modulates Seed Size and Crop Yields,促进生产：UPL3启动子变异调节种子大小和作物产量,http://www.plantcell.org/content/31/10/2287
1999,Pronounced Intraspecific Haplotype Divergence at the RPP5 Complex Disease Resistance Locus of Arabidopsis,拟南芥RPP5复合抗病基因座单倍型差异显著,http://www.plantcell.org/content/11/11/2099
1990,Properties of the maize transposable element Activator in transgenic tobacco plants: a versatile inter-species genetic tool.,转基因烟草中玉米转座因子激活剂的特性：一种多功能的种间遗传工具。,http://www.plantcell.org/content/2/8/709
2014,Proteasome-Mediated Degradation of FRIGIDA Modulates Flowering Time in Arabidopsis during Vernalization,蛋白酶体介导的冷降解调控拟南芥春化开花时间,http://www.plantcell.org/content/26/12/4763
2017,Protection of Arabidopsis Blunt-Ended Telomeres Is Mediated by a Physical Association with the Ku Heterodimer,拟南芥钝端端粒的保护是通过与Ku异二聚体的物理联系介导的,http://www.plantcell.org/content/29/6/1533
2010,Protection of Telomeres 1 Is Required for Telomere Integrity in the Moss Physcomitrella patens,端粒1的保护是苔藓类植物端粒完整性的必要条件,http://www.plantcell.org/content/22/6/1838
1990,Protein Import into and Sorting inside the Chloroplast Are Independent Processes.,蛋白质在叶绿体中的导入和分类是独立的过程。,http://www.plantcell.org/content/2/5/479
2017,"Protein Phosphatase 2Cs and Microtubule-Associated Stress Protein 1 Control Microtubule Stability, Plant Growth, and Drought Response",蛋白磷酸酶2Cs和微管相关应激蛋白1控制微管稳定性、植物生长和干旱反应,http://www.plantcell.org/content/29/1/169
2009,Protein Phosphatases 2C Regulate the Activation of the Snf1-Related Kinase OST1 by Abscisic Acid in Arabidopsis,蛋白磷酸酶2C调节脱落酸激活拟南芥Snf1相关激酶OST1,http://www.plantcell.org/content/21/10/3170
2004,Protein Phosphorylation in Amyloplasts Regulates Starch Branching Enzyme Activity and Protein–Protein Interactions,淀粉质体中的蛋白质磷酸化调节淀粉分支酶活性和蛋白质-蛋白质相互作用,http://www.plantcell.org/content/16/3/694
2006,Protein Polyubiquitination Plays a Role in Basal Host Resistance of Barley,蛋白质多泛素化在大麦基础寄主抗性中的作用,http://www.plantcell.org/content/18/11/3321
2000,Protein Recycling from the Golgi Apparatus to the Endoplasmic Reticulum in Plants and Its Minor Contribution to Calreticulin Retention,植物高尔基体到内质网的蛋白质循环及其对钙网蛋白保留的贡献,http://www.plantcell.org/content/12/5/739
2008,Protein Repair l-Isoaspartyl Methyltransferase1 Is Involved in Both Seed Longevity and Germination Vigor in Arabidopsis,蛋白质修复l-异天冬氨酸甲基转移酶1与拟南芥种子寿命和萌发活力有关,http://www.plantcell.org/content/20/11/3022
1997,Protein binding to the abscisic acid-responsive element is independent of VIVIPAROUS1 in vivo.,与脱落酸反应元件结合的蛋白质在体内与胎生无关。,http://www.plantcell.org/content/9/12/2261
1996,Protein farnesyltransferase in plants: molecular characterization and involvement in cell cycle control.,植物中的蛋白质法尼基转移酶：分子特征和细胞周期调控。,http://www.plantcell.org/content/8/12/2381
1993,Protein isoprenylation in suspension-cultured tobacco cells.,悬浮培养烟草细胞中蛋白质的异戊二烯化。,http://www.plantcell.org/content/5/4/433
1997,Protein quality control along the route to the plant vacuole.,植物液泡形成过程中的蛋白质质量控制。,http://www.plantcell.org/content/9/10/1869
1990,Protein secretion in plant cells can occur via a default pathway.,植物细胞中的蛋白质分泌可以通过一种默认的途径进行。,http://www.plantcell.org/content/2/1/51
1992,Protein sorting to the vacuolar membrane.,液泡膜的蛋白质分类。,http://www.plantcell.org/content/4/8/995
1996,Protein targeting and integration signal for the chloroplastic outer envelope membrane.,叶绿体外膜的蛋白质靶向和整合信号。,http://www.plantcell.org/content/8/11/2117
1993,Proteinase inhibitors in Nicotiana alata stigmas are derived from a precursor protein which is processed into five homologous inhibitors.,烟蚜柱头中的蛋白酶抑制剂是由一种前体蛋白加工成5种同源抑制剂而得。,http://www.plantcell.org/content/5/2/203
2002,Protein–Protein Interactions between Sucrose Transporters of Different Affinities Colocalized in the Same Enucleate Sieve Element,同一去核筛分元件中不同亲和力蔗糖转运蛋白间的蛋白质相互作用,http://www.plantcell.org/content/14/7/1567
2012,Protein–Protein and Protein–Membrane Associations in the Lignin Pathway,木质素途径中的蛋白质-蛋白质和蛋白质-膜结合,http://www.plantcell.org/content/24/11/4465
2009,Proteolysis of a Negative Regulator of Innate Immunity Is Dependent on Resistance Genes in Tomato and Nicotiana benthamiana and Induced by Multiple Bacterial Effectors,番茄和烟草天然免疫负调节因子的蛋白水解依赖于抗性基因，并由多种细菌效应器诱导,http://www.plantcell.org/content/21/8/2458
2008,Proteolysis-Independent Downregulation of DELLA Repression in Arabidopsis by the Gibberellin Receptor GIBBERELLIN INSENSITIVE DWARF1,赤霉素受体-赤霉素不敏感矮秆1对拟南芥DELLA抑制的非依赖性下调,http://www.plantcell.org/content/20/9/2447
2007,"Proteome Analysis of Arabidopsis Leaf Peroxisomes Reveals Novel Targeting Peptides, Metabolic Pathways, and Defense Mechanisms",拟南芥叶片过氧化物酶体的蛋白质组分析揭示了新的靶向肽、代谢途径和防御机制,http://www.plantcell.org/content/19/10/3170
2015,Proteomic Analysis of Microtubule Interacting Proteins over the Course of Xylem Tracheary Element Formation in Arabidopsis,拟南芥木质部导管分子形成过程中微管相互作用蛋白的蛋白质组学分析,http://www.plantcell.org/content/27/10/2709
2006,Proteomic Analysis of the Eyespot of Chlamydomonas reinhardtii Provides Novel Insights into Its Components and Tactic Movements,莱茵衣藻眼点的蛋白质组学分析为其成分和策略运动提供了新的线索,http://www.plantcell.org/content/18/8/1908
2002,Proteomic Characterization of the Small Subunit of Chlamydomonas reinhardtii Chloroplast Ribosome,莱茵衣藻叶绿体核糖体小亚基的蛋白质组学研究,http://www.plantcell.org/content/14/11/2957
